        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A),               Re{I[2]} (A),               Im{I[2]} (A)
 2.00000000e+00,        +1.414213562373e-01,        +6.561230411570e-02,        -2.990564418395e-03,        +4.988484660191e-02,        -4.796469598721e-02
