        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.),             |S[2][1]| (dB),        arg(S[2][1]) (deg.)
 2.00000000e+00,        -5.409125408746e+00,        -1.777409304742e+02,        -6.207751849584e+00,        -4.387580049108e+01
